  epoch    IZY    IXZ_1     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    277   3.14    42.21  0.9875     0.9886  0.0125     0.0114     0.6274         0.6295
    278   3.14    42.38  0.9874     0.9883  0.0126     0.0117     0.6274         0.6295
    279   3.15    42.39  0.9877     0.9880  0.0123     0.0120     0.6300         0.6317
    280   3.15    42.25  0.9883     0.9883  0.0117     0.0117     0.6304         0.6332
    281   3.15    42.15  0.9879     0.9882  0.0121     0.0118     0.6224         0.6247
    282   3.15    42.12  0.9883     0.9884  0.0117     0.0116     0.6210         0.6239
    283   3.15    41.99  0.9882     0.9880  0.0118     0.0120     0.6212         0.6225
    284   3.15    42.23  0.9881     0.9881  0.0119     0.0119     0.6159         0.6181
    285   3.15    42.16  0.9874     0.9880  0.0126     0.0120     0.6236         0.6272
    286   3.14    41.94  0.9883     0.9885  0.0117     0.0115     0.6322         0.6347
    287   3.14    41.81  0.9879     0.9885  0.0121     0.0115     0.6246         0.6272
    288   3.14    41.87  0.9883     0.9881  0.0117     0.0119     0.6306         0.6331
    289   3.15    42.03  0.9882     0.9881  0.0118     0.0119     0.6286         0.6313
    290   3.14    41.82  0.9883     0.9880  0.0117     0.0120     0.6313         0.6325
    291   3.14    41.76  0.9880     0.9880  0.0120     0.0120     0.6322         0.6322
    292   3.14    41.75  0.9882     0.9883  0.0118     0.0117     0.6307         0.6334
    293   3.15    41.92  0.9877     0.9884  0.0123     0.0116     0.6190         0.6193
    294   3.14    41.80  0.9881     0.9884  0.0119     0.0116     0.6350         0.6356
    295   3.15    41.72  0.9883     0.9879  0.0117     0.0121     0.6297         0.6302
    296   3.15    41.95  0.9879     0.9879  0.0121     0.0121     0.6222         0.6235
    297   3.15    41.56  0.9881     0.9878  0.0119     0.0122     0.6338         0.6360
    298   3.15    41.77  0.9882     0.9883  0.0118     0.0117     0.6248         0.6265
    299   3.15    41.77  0.9886     0.9883  0.0114     0.0117     0.6342         0.6369
    300   3.15    42.54  0.9881     0.9884  0.0119     0.0116     0.6076         0.6078
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_False_True_1.953125e-07_3.90625e-07_7.8125e-07-zfl-04-23-13:01 + .csv/.out/.cpt
