  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    284   3.20    23.28      38.21  0.9861     0.9857  0.0139     0.0143     0.4934         0.6189
    285   3.20    23.70      38.51  0.9870     0.9874  0.0130     0.0126     0.4916         0.6154
    286   3.20    23.42      38.11  0.9867     0.9875  0.0133     0.0125     0.4949         0.6189
    287   3.20    24.05      38.43  0.9868     0.9869  0.0132     0.0131     0.5035         0.6224
    288   3.21    24.24      38.55  0.9871     0.9873  0.0129     0.0127     0.5050         0.6236
    289   3.20    23.45      38.30  0.9858     0.9866  0.0142     0.0134     0.4954         0.6242
    290   3.20    23.35      38.26  0.9864     0.9869  0.0136     0.0131     0.4865         0.6255
    291   3.20    23.28      38.04  0.9864     0.9866  0.0136     0.0134     0.4964         0.6255
    292   3.20    23.82      38.20  0.9868     0.9873  0.0132     0.0127     0.5020         0.6237
    293   3.20    24.02      38.37  0.9870     0.9865  0.0130     0.0135     0.5032         0.6231
    294   3.20    23.27      38.01  0.9868     0.9874  0.0132     0.0126     0.4922         0.6217
    295   3.20    23.22      38.12  0.9860     0.9864  0.0140     0.0136     0.4923         0.6230
    296   3.20    23.51      38.14  0.9870     0.9878  0.0130     0.0122     0.4990         0.6248
    297   3.20    23.26      37.99  0.9865     0.9869  0.0135     0.0131     0.4978         0.6259
    298   3.20    24.91      38.76  0.9865     0.9867  0.0135     0.0133     0.5030         0.6247
    299   3.20    23.46      37.93  0.9865     0.9861  0.0135     0.0139     0.5013         0.6300
    300   3.19    23.37      37.87  0.9863     0.9867  0.0137     0.0133     0.5024         0.6275
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_True_True_0.0001_0.0001_0.0001-xgz-04-23-16:45 + .csv/.out/.cpt
