  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    206   3.20   125.40      84.21      48.75  0.9855     0.9856  0.0145     0.0144     0.1738         0.2005
    207   3.20   132.64      89.86      48.21  0.9862     0.9864  0.0138     0.0136     0.1736         0.1945
    208   3.19   115.67      82.80      50.37  0.9843     0.9850  0.0157     0.0150     0.1747         0.1965
    209   3.21   119.13      84.95      50.09  0.9857     0.9860  0.0143     0.0140     0.1753         0.1967
    210   3.20   117.25      82.77      49.93  0.9849     0.9854  0.0151     0.0146     0.1731         0.1948
    211   3.19   116.00      84.29      49.77  0.9851     0.9854  0.0149     0.0146     0.1682         0.1875
    212   3.20   121.60      86.64      48.77  0.9858     0.9862  0.0142     0.0138     0.1707         0.1861
    213   3.20   116.28      83.09      50.25  0.9861     0.9858  0.0139     0.0142     0.1716         0.1888
    214   3.20   117.20      82.72      49.62  0.9865     0.9867  0.0135     0.0133     0.1756         0.1943
    215   3.20   120.35      84.94      49.27  0.9862     0.9870  0.0138     0.0130     0.1760         0.1990
    216   3.20   118.77      84.08      49.94  0.9853     0.9856  0.0147     0.0144     0.1784         0.1965
    217   3.20   118.68      83.80      49.19  0.9852     0.9851  0.0148     0.0149     0.1718         0.1942
    218   3.20   126.82      86.80      48.83  0.9858     0.9857  0.0142     0.0143     0.1732         0.1914
    219   3.19   120.97      83.84      48.96  0.9842     0.9846  0.0158     0.0154     0.1772         0.1969
    220   3.20   117.84      82.47      49.46  0.9858     0.9856  0.0142     0.0144     0.1724         0.1933
    221   3.20   120.49      82.01      49.11  0.9846     0.9848  0.0154     0.0152     0.1758         0.2010
    222   3.20   116.81      82.93      49.51  0.9848     0.9846  0.0152     0.0154     0.1750         0.1975
    223   3.20   115.51      82.61      49.15  0.9853     0.9856  0.0147     0.0144     0.1729         0.1921
    224   3.21   118.85      84.07      48.98  0.9862     0.9863  0.0138     0.0137     0.1695         0.1894
    225   3.20   116.27      83.48      49.03  0.9860     0.9859  0.0140     0.0141     0.1747         0.1990
    226   3.20   121.10      84.83      48.69  0.9857     0.9857  0.0143     0.0143     0.1769         0.1910
    227   3.19   127.11      88.41      48.40  0.9856     0.9854  0.0144     0.0146     0.1630         0.1851
    228   3.20   121.01      85.02      48.90  0.9853     0.9856  0.0147     0.0144     0.1722         0.1940
    229   3.20   112.31      80.99      49.48  0.9861     0.9856  0.0139     0.0144     0.1697         0.1928
    230   3.19   122.45      86.01      47.90  0.9856     0.9858  0.0144     0.0142     0.1712         0.1930
    231   3.19   116.93      81.43      49.28  0.9850     0.9856  0.0150     0.0144     0.1696         0.1953
    232   3.19   129.14      89.35      47.77  0.9853     0.9858  0.0147     0.0142     0.1546         0.1715
    233   3.20   117.44      82.78      48.87  0.9855     0.9858  0.0145     0.0142     0.1650         0.1837
    234   3.20   120.56      83.58      48.96  0.9864     0.9862  0.0136     0.0138     0.1655         0.1838
    235   3.20   119.75      83.24      48.62  0.9857     0.9859  0.0143     0.0141     0.1725         0.1916
    236   3.20   118.99      84.84      48.43  0.9859     0.9861  0.0141     0.0139     0.1594         0.1783
    237   3.21   114.21      81.55      49.06  0.9872     0.9871  0.0128     0.0129     0.1714         0.1929
    238   3.20   118.38      83.49      48.88  0.9872     0.9865  0.0128     0.0135     0.1641         0.1854
    239   3.20   123.75      83.28      47.87  0.9863     0.9864  0.0137     0.0136     0.1719         0.1903
    240   3.20   119.22      82.80      48.65  0.9861     0.9861  0.0139     0.0139     0.1704         0.1953
    241   3.19   114.75      81.43      48.98  0.9844     0.9846  0.0156     0.0154     0.1705         0.1937
    242   3.20   113.77      81.95      48.97  0.9849     0.9859  0.0151     0.0141     0.1747         0.1988
    243   3.20   116.24      82.96      48.75  0.9852     0.9853  0.0148     0.0147     0.1741         0.1922
    244   3.21   114.78      83.57      49.15  0.9869     0.9869  0.0131     0.0131     0.1742         0.1954
    245   3.20   114.64      82.26      48.76  0.9846     0.9850  0.0154     0.0150     0.1718         0.1918
    246   3.21   116.68      82.32      48.53  0.9866     0.9869  0.0134     0.0131     0.1721         0.1951
    247   3.20   114.16      81.62      48.85  0.9854     0.9855  0.0146     0.0145     0.1704         0.1933
    248   3.21   112.75      82.16      49.74  0.9861     0.9862  0.0139     0.0138     0.1641         0.1871
    249   3.20   115.19      80.96      48.79  0.9859     0.9861  0.0141     0.0139     0.1715         0.1985
    250   3.20   111.65      81.28      49.11  0.9862     0.9860  0.0138     0.0140     0.1704         0.1922
    251   3.21   112.45      81.16      48.64  0.9868     0.9869  0.0132     0.0131     0.1650         0.1849
    252   3.21   112.16      82.63      49.12  0.9866     0.9865  0.0134     0.0135     0.1650         0.1890
    253   3.20   115.69      84.08      48.51  0.9860     0.9864  0.0140     0.0136     0.1679         0.1869
    254   3.20   110.93      81.26      49.13  0.9857     0.9863  0.0143     0.0137     0.1704         0.1931
    255   3.19   111.72      82.25      48.51  0.9837     0.9843  0.0163     0.0157     0.1661         0.1915
    256   3.20   110.58      80.78      48.68  0.9855     0.9854  0.0145     0.0146     0.1649         0.1866
    257   3.21   114.51      84.87      47.90  0.9865     0.9865  0.0135     0.0135     0.1623         0.1834
    258   3.20   116.87      84.01      47.80  0.9863     0.9862  0.0137     0.0138     0.1696         0.1885
    259   3.20   113.04      80.81      48.72  0.9853     0.9854  0.0147     0.0146     0.1648         0.1882
    260   3.20   113.88      81.74      48.27  0.9855     0.9855  0.0145     0.0145     0.1633         0.1796
    261   3.18   116.13      81.98      48.10  0.9851     0.9851  0.0149     0.0149     0.1673         0.1894
    262   3.20   114.22      81.90      48.43  0.9855     0.9856  0.0145     0.0144     0.1697         0.1883
    263   3.19   113.93      83.07      48.27  0.9845     0.9854  0.0155     0.0146     0.1693         0.1939
    264   3.20   111.16      81.50      48.88  0.9859     0.9858  0.0141     0.0142     0.1625         0.1881
    265   3.20   114.37      82.99      48.09  0.9858     0.9856  0.0142     0.0144     0.1679         0.1885
    266   3.20   111.81      81.38      48.35  0.9845     0.9851  0.0155     0.0149     0.1505         0.1787
    267   3.20   113.36      82.30      48.07  0.9859     0.9857  0.0141     0.0143     0.1670         0.1907
    268   3.20   116.39      83.35      47.41  0.9866     0.9865  0.0134     0.0135     0.1734         0.1885
    269   3.19   113.79      81.99      48.05  0.9854     0.9852  0.0146     0.0148     0.1728         0.1952
    270   3.20   109.29      80.82      48.63  0.9863     0.9864  0.0137     0.0136     0.1658         0.1843
    271   3.20   110.14      80.46      48.72  0.9863     0.9860  0.0137     0.0140     0.1653         0.1917
    272   3.20   111.26      81.00      48.54  0.9856     0.9859  0.0144     0.0141     0.1675         0.1907
    273   3.20   110.09      80.23      48.74  0.9857     0.9859  0.0143     0.0141     0.1690         0.1925
    274   3.20   111.00      80.82      48.35  0.9857     0.9861  0.0143     0.0139     0.1638         0.1842
