  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    281   2.90     4.26       5.60  0.9263     0.9787  0.0737     0.0213     0.4645         0.5196
    282   2.90     4.25       5.66  0.9285     0.9813  0.0715     0.0187     0.4850         0.5386
    283   2.91     4.23       5.62  0.9288     0.9803  0.0712     0.0197     0.4797         0.5386
    284   2.92     4.28       5.71  0.9303     0.9807  0.0697     0.0193     0.4737         0.5346
    285   2.93     4.25       5.64  0.9291     0.9818  0.0709     0.0182     0.4771         0.5345
    286   2.90     4.27       5.63  0.9272     0.9810  0.0728     0.0190     0.4728         0.5324
    287   2.92     4.24       5.63  0.9277     0.9796  0.0723     0.0204     0.4607         0.5182
    288   2.89     4.24       5.59  0.9240     0.9795  0.0760     0.0205     0.4677         0.5231
    289   2.90     4.26       5.68  0.9278     0.9796  0.0722     0.0204     0.4715         0.5292
    290   2.94     4.24       5.62  0.9348     0.9811  0.0652     0.0189     0.4622         0.5208
    291   2.92     4.25       5.60  0.9295     0.9808  0.0705     0.0192     0.4631         0.5168
    292   2.90     4.21       5.60  0.9267     0.9809  0.0733     0.0191     0.4581         0.5161
    293   2.91     4.24       5.67  0.9328     0.9802  0.0672     0.0198     0.4669         0.5223
    294   2.91     4.27       5.61  0.9290     0.9809  0.0710     0.0191     0.4702         0.5281
    295   2.95     4.27       5.64  0.9358     0.9803  0.0642     0.0197     0.4677         0.5260
    296   2.92     4.27       5.64  0.9285     0.9803  0.0715     0.0197     0.4584         0.5196
    297   2.90     4.25       5.65  0.9280     0.9803  0.0720     0.0197     0.4613         0.5197
    298   2.92     4.26       5.65  0.9296     0.9814  0.0704     0.0186     0.4644         0.5197
    299   2.92     4.28       5.66  0.9304     0.9804  0.0696     0.0196     0.4698         0.5276
    300   2.92     4.27       5.65  0.9303     0.9793  0.0697     0.0207     0.4627         0.5204
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_True_True_0.1_0.1_0.1-eqx-04-23-20:15 + .csv/.out/.cpt
