  epoch    IZY    IXZ_1    IZ_1Z_2    IZ_2Z_3     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    217   3.13    19.94      21.57      21.29  0.9808     0.9811  0.0192     0.0189     0.1840         0.1843
    218   3.15    20.55      21.85      20.98  0.9832     0.9834  0.0168     0.0166     0.1726         0.1751
    219   3.16    20.63      21.76      20.77  0.9829     0.9844  0.0171     0.0156     0.1856         0.1854
    220   3.15    20.49      21.76      20.99  0.9833     0.9840  0.0167     0.0160     0.1763         0.1788
    221   3.15    20.39      21.44      21.02  0.9824     0.9832  0.0176     0.0168     0.1830         0.1854
    222   3.14    20.57      21.64      20.88  0.9817     0.9828  0.0183     0.0172     0.1814         0.1831
    223   3.15    20.48      21.75      21.03  0.9833     0.9834  0.0167     0.0166     0.1897         0.1883
    224   3.14    20.35      21.71      21.02  0.9824     0.9830  0.0176     0.0170     0.1800         0.1802
    225   3.16    20.47      22.09      20.81  0.9842     0.9846  0.0158     0.0154     0.1708         0.1708
    226   3.15    20.10      21.68      21.03  0.9819     0.9841  0.0181     0.0159     0.1748         0.1743
    227   3.14    20.33      21.25      20.87  0.9820     0.9822  0.0180     0.0178     0.1879         0.1914
    228   3.14    20.46      22.15      20.85  0.9828     0.9832  0.0172     0.0168     0.1783         0.1799
    229   3.16    20.35      22.06      20.86  0.9834     0.9841  0.0166     0.0159     0.1727         0.1749
    230   3.14    20.29      21.40      20.95  0.9822     0.9832  0.0178     0.0168     0.1844         0.1850
    231   3.16    20.47      21.36      20.98  0.9841     0.9841  0.0159     0.0159     0.1873         0.1895
    232   3.14    20.49      21.81      20.81  0.9820     0.9830  0.0180     0.0170     0.1742         0.1757
    233   3.15    20.23      21.34      21.07  0.9837     0.9836  0.0163     0.0164     0.1781         0.1793
    234   3.15    20.10      21.59      21.00  0.9824     0.9835  0.0176     0.0165     0.1751         0.1793
    235   3.15    20.55      21.91      20.74  0.9834     0.9846  0.0166     0.0154     0.1735         0.1761
    236   3.13    20.41      21.26      20.88  0.9827     0.9823  0.0173     0.0177     0.1869         0.1883
    237   3.16    20.80      21.73      20.86  0.9835     0.9840  0.0165     0.0160     0.1831         0.1836
    238   3.15    20.24      21.57      20.82  0.9829     0.9831  0.0171     0.0169     0.1769         0.1779
    239   3.15    20.20      21.53      20.91  0.9833     0.9841  0.0167     0.0159     0.1812         0.1814
    240   3.14    20.18      21.54      20.98  0.9825     0.9828  0.0175     0.0172     0.1802         0.1827
    241   3.15    20.07      21.16      20.71  0.9836     0.9854  0.0164     0.0146     0.1890         0.1904
    242   3.16    19.84      21.38      20.93  0.9828     0.9838  0.0172     0.0162     0.1751         0.1753
    243   3.16    20.23      21.21      20.86  0.9832     0.9844  0.0168     0.0156     0.1825         0.1849
    244   3.16    19.88      21.86      20.74  0.9823     0.9830  0.0177     0.0170     0.1623         0.1632
    245   3.14    20.37      21.86      20.71  0.9833     0.9837  0.0167     0.0163     0.1729         0.1726
    246   3.16    20.36      21.35      20.91  0.9837     0.9847  0.0163     0.0153     0.1716         0.1739
    247   3.14    20.68      22.20      20.56  0.9830     0.9837  0.0170     0.0163     0.1653         0.1665
    248   3.14    19.97      21.30      20.66  0.9821     0.9833  0.0179     0.0167     0.1794         0.1796
    249   3.15    19.53      21.17      20.70  0.9820     0.9823  0.0180     0.0177     0.1739         0.1751
    250   3.14    19.81      21.47      20.51  0.9821     0.9835  0.0179     0.0165     0.1724         0.1715
    251   3.15    20.01      21.70      20.70  0.9829     0.9833  0.0171     0.0167     0.1702         0.1707
    252   3.15    20.97      22.61      20.52  0.9823     0.9824  0.0177     0.0176     0.1619         0.1616
    253   3.14    20.84      21.99      20.66  0.9829     0.9842  0.0171     0.0158     0.1730         0.1747
    254   3.16    19.87      21.15      20.62  0.9821     0.9833  0.0179     0.0167     0.1784         0.1806
    255   3.13    20.62      21.57      20.67  0.9825     0.9842  0.0175     0.0158     0.1730         0.1745
    256   3.14    20.40      21.61      20.66  0.9824     0.9832  0.0176     0.0168     0.1727         0.1730
