  epoch    IZY    IXZ_1    IZ_1Z_2     acc    avg_acc     err    avg_err    adv_acc    avg_adv_acc
    283   3.06     6.69       7.28  0.9685     0.9849  0.0315     0.0151     0.2497         0.2581
    284   3.04     6.59       7.34  0.9662     0.9840  0.0338     0.0160     0.2516         0.2624
    285   3.06     6.67       7.41  0.9681     0.9847  0.0319     0.0153     0.2499         0.2524
    286   3.05     6.63       7.33  0.9669     0.9843  0.0331     0.0157     0.2557         0.2621
    287   3.05     6.62       7.31  0.9659     0.9843  0.0341     0.0157     0.2594         0.2659
    288   3.05     6.65       7.32  0.9680     0.9849  0.0320     0.0151     0.2540         0.2622
    289   3.05     6.71       7.40  0.9696     0.9843  0.0304     0.0157     0.2519         0.2599
    290   3.06     6.62       7.34  0.9690     0.9842  0.0310     0.0158     0.2550         0.2669
    291   3.07     6.67       7.37  0.9692     0.9857  0.0308     0.0143     0.2480         0.2598
    292   3.05     6.66       7.36  0.9673     0.9848  0.0327     0.0152     0.2484         0.2587
    293   3.05     6.61       7.36  0.9673     0.9849  0.0327     0.0151     0.2516         0.2601
    294   3.04     6.61       7.28  0.9645     0.9844  0.0355     0.0156     0.2614         0.2680
    295   3.03     6.62       7.31  0.9672     0.9843  0.0328     0.0157     0.2566         0.2667
    296   3.04     6.69       7.33  0.9689     0.9847  0.0311     0.0153     0.2524         0.2560
    297   3.06     6.63       7.32  0.9678     0.9850  0.0322     0.0150     0.2589         0.2656
    298   3.06     6.69       7.34  0.9672     0.9855  0.0328     0.0145     0.2548         0.2622
    299   3.04     6.60       7.30  0.9658     0.9846  0.0342     0.0154     0.2564         0.2620
    300   3.06     6.75       7.37  0.9689     0.9843  0.0311     0.0157     0.2561         0.2669
The log/output/model have been saved to: ./logs/train.py-multi_zetas300_False_True_True_0.01953125_0.0390625_0.078125-alf-04-23-18:54 + .csv/.out/.cpt
